,Ttl Volume,Avg Volume,Ttl Through,Ttl Left Turn,Ttl Right Turn,Ttl Wrong Way,Overall Avg Speed," "," Zone 2"," Zone 3"," Zone 4"," Zone 5"," "," Zone 2"," Zone 3"," Zone 4"," Zone 5",Class 1: 0-22ft,Class 2: 22-36ft,Class 3: 36-Up
01/12/2020 00:30,28,4.7,14,21,0,7,5.3,4,10,7,4,3,9.3333333333,6.6777777778,4.5833333333,5.8333333333,0,1,0,3
01/12/2020 01:00,19,3.2,7,16,0,8,4.2,1,5,8,4,1,1.3333333333,6.1666666667,8.25,5,0,0,0,4
01/12/2020 01:30,16,2.7,10,8,0,5,2.6,3,5,5,0,3,4.3333333333,5.8333333333,2.9722222222,0,0,0,0,0
01/12/2020 02:00,23,3.8,8,17,2,8,4.2,3,6,9,3,2,4,5.75,6.5277777778,4.6666666667,0.1666666667,1,1,2
01/12/2020 02:30,8,1.3,5,6,0,2,1.8,1,4,2,0,1,1.5,6.5,1.1666666667,0,0,0,0,0
01/12/2020 03:00,4,0.7,3,3,0,1,0.8,0,2,1,1,0,0,1.6666666667,1,1.5,0,0,0,1
01/12/2020 03:30,6,1.0,0,6,0,2,1.4,0,0,2,4,0,0,0,2.5,4.3333333333,0,0,0,4
01/12/2020 04:00,3,0.5,1,3,0,2,0.8,0,1,2,0,0,0,1.3333333333,2.6666666667,0,0,0,0,0
01/12/2020 04:30,7,1.2,2,5,0,4,3.4,1,1,4,0,1,6.1666666667,6.1666666667,4.5,0,0,0,0,0
01/12/2020 05:00,7,1.2,6,5,0,1,1.4,0,4,1,2,0,0,3.0833333333,1.5,2.1666666667,0,0,0,2
01/12/2020 05:30,12,2.0,8,7,0,4,3.2,1,4,4,2,1,5,3.5833333333,4.0833333333,3.5,0,0,0,2
01/12/2020 06:00,14,2.3,3,10,0,9,2.0,2,1,9,0,2,2.25,1.3333333333,6.5416666667,0,0,0,0,0
01/12/2020 06:30,6,1.0,3,4,0,1,1.0,1,2,1,1,1,1.5,1.1666666667,1.3333333333,1,0,1,0,0
01/12/2020 07:00,14,2.3,3,9,0,6,2.0,3,1,6,1,3,3.0555555556,1,4.4166666667,1.3333333333,0,0,0,1
01/12/2020 07:30,26,4.3,9,20,0,6,5.5,3,6,6,8,3,3.8333333333,6.4444444444,9.25,8.1666666667,0,0,0,8
01/12/2020 08:00,34,5.7,11,21,0,12,5.9,8,5,12,2,7,8.9722222222,7.8333333333,10.8055555556,1.8333333333,0.1666666667,0,0,2
01/12/2020 08:30,58,9.7,16,44,0,14,10.7,12,12,16,8,10,15.75,13.1111111111,10.6638888889,13.4166666667,0.3333333333,6,0,4
01/12/2020 09:00,69,11.5,20,48,0,15,11.8,16,13,17,9,14,20.5611111111,16.4722222222,12.6666666667,9.0277777778,0.3333333333,3,0,8
01/12/2020 09:30,75,12.5,18,62,3,23,8.7,9,14,28,18,6,7.6666666667,15.6944444444,12.5444444444,7.0111111111,0.5,8,0,15
01/12/2020 10:00,96,16.0,30,66,0,21,13.0,19,17,25,18,17,21.4861111111,15.7916666667,12.0555555556,15.1055555556,0.3333333333,9,1,12
01/12/2020 10:30,123,20.5,37,88,1,22,11.2,23,23,29,28,20,11.4708333333,18.2888888889,13.9333333333,11.7013888889,0.5,8,1,26
01/12/2020 11:00,172,28.7,52,134,0,41,12.9,32,37,46,34,23,14.862962963,19.3484126984,14.922979798,14.0293650794,1.5,9,2,28
01/12/2020 11:30,177,29.5,48,131,0,42,11.7,35,34,47,29,32,15.3795454545,17.4027777778,13.073454786,12.2404761905,0.5,8,1,25
01/12/2020 12:00,228,38.0,79,166,0,44,12.9,43,51,55,45,34,17.3589285714,16.8581196581,14.286451974,14.6680555556,1.1666666667,13,2,41
01/12/2020 12:30,184,30.7,46,137,1,0,12.4,5,41,59,44,35,3.0666666667,14.721031746,16.8279800809,13.4083333333,14.0380952381,145,34,5
01/12/2020 13:00,222,37.0,41,181,0,0,12.3,0,43,72,61,46,0,15.6526154401,17.8388888889,13.8612103175,14.0347222222,186,32,4
01/12/2020 13:30,276,46.0,64,212,0,0,12.8,0,58,61,98,59,0,15.6670940171,17.1327052577,15.7478045157,15.4871031746,238,35,3
01/12/2020 14:00,244,40.7,68,176,0,0,12.5,0,60,66,64,54,0,15.6617595368,17.1412901913,14.8614818296,14.6316137566,198,39,7
01/12/2020 14:30,216,36.0,48,168,0,0,12.1,0,44,55,65,52,0,15.6577380952,16.8401515152,14.753968254,13.2438552189,180,30,6
01/12/2020 15:00,216,36.0,48,168,0,0,11.9,0,53,62,55,46,0,14.8397435897,17.4181235431,14.2543290043,13.0915343915,194,21,1
01/12/2020 15:30,231,38.5,67,163,1,0,11.6,0,48,64,65,54,0,14.1876984127,16.4035353535,14.0732022607,13.3147306397,205,24,2
01/12/2020 16:00,242,40.3,72,170,0,0,12.7,0,52,67,68,55,0,17.56998557,15.9915626857,14.537467625,15.3035991786,223,18,1
01/12/2020 16:30,225,37.5,79,146,0,0,12.1,0,64,80,44,37,0,16.1747863248,18.1615060865,12.8932178932,13.2083333333,211,12,2
01/12/2020 17:00,211,35.2,68,143,0,0,12.0,0,55,56,46,54,0,17.8373015873,15.8607323232,13.1966089466,13.3435185185,199,9,3
01/12/2020 17:30,182,30.3,52,130,0,0,12.8,0,56,47,43,36,0,17.7257215007,18.4474206349,13.0688492063,14.7743386243,155,16,11
01/12/2020 18:00,215,35.8,40,175,0,0,14.2,0,47,57,54,57,0,20.2717592593,19.7419450919,15.673977874,15.068963444,148,51,16
01/12/2020 18:30,195,32.5,57,138,0,0,13.0,0,49,55,46,45,0,17.0850954601,18.8865530303,14.2810846561,14.7192460317,124,51,20
01/12/2020 19:00,159,26.5,44,115,0,0,10.4,0,40,36,47,36,0,13.5555555556,14.5567460317,13.0787037037,10.8179487179,137,6,16
01/12/2020 19:30,141,23.5,48,93,0,0,10.7,0,35,35,40,31,0,15.1611111111,15.4444444444,11.5267857143,11.2291666667,130,2,9
01/12/2020 20:00,129,21.5,48,80,1,0,9.7,0,32,40,30,27,0,12.375,13.1562830688,11.1472222222,12.0630952381,116,2,11
01/12/2020 20:30,94,15.7,24,70,0,0,10.2,0,20,22,27,25,0,14.1722222222,13.7777777778,11.2123015873,11.8861111111,85,3,6
01/12/2020 21:00,73,12.2,14,59,0,0,9.3,0,12,17,26,18,0,9.5,12.6555555556,12.4722222222,11.6555555556,68,0,5
01/12/2020 21:30,69,11.5,19,50,0,0,10.0,0,14,14,24,17,0,12.7638888889,12.3472222222,12.7777777778,12.1666666667,59,3,7
01/12/2020 22:00,62,10.3,14,48,0,0,7.9,0,14,18,18,12,0,10.9166666667,9.9166666667,9.9666666667,8.9444444444,52,3,7
01/12/2020 22:30,39,6.5,15,24,0,0,6.4,0,7,18,8,6,0,5.8333333333,13.1388888889,7.875,5,35,2,2
01/12/2020 23:00,34,5.7,14,20,0,0,8.1,0,3,13,12,6,0,10.1666666667,14.9166666667,9.1388888889,6.4166666667,32,0,2
01/12/2020 23:30,20,3.3,4,16,0,0,4.1,0,4,7,6,3,0,3.2222222222,7.6666666667,6,3.8333333333,16,1,3
01/13/2020 00:00,33,5.5,12,21,0,0,6.1,0,6,9,13,5,0,9.3333333333,11.0833333333,6.1944444444,3.8055555556,31,0,2
01/13/2020 00:30,10,1.7,6,4,0,0,2.4,0,4,4,1,1,0,4.3333333333,4.4166666667,1.5,1.6666666667,10,0,0
01/13/2020 01:00,13,2.2,7,6,0,0,2.9,0,6,4,3,0,0,4.8333333333,5.3333333333,4.1666666667,0,13,0,0
01/13/2020 01:30,14,2.3,1,13,0,0,2.7,0,2,3,8,1,0,2.5,2.1666666667,5.5,3.3333333333,12,2,0
01/13/2020 02:00,1,0.2,1,0,0,0,0.2,0,1,0,0,0,0,1,0,0,0,0,1,0
01/13/2020 02:30,6,1.0,2,4,0,0,1.6,0,0,3,3,0,0,0,5,2.8333333333,0,6,0,0
01/13/2020 03:00,4,0.7,2,2,0,0,0.9,0,2,2,0,0,0,1.25,3.1666666667,0,0,3,1,0
01/13/2020 03:30,3,0.5,1,2,0,0,0.9,0,1,1,1,0,0,1.3333333333,1.6666666667,1.5,0,3,0,0
01/13/2020 04:00,3,0.5,0,2,1,0,0.6,0,1,0,2,0,0,0.6666666667,0,2.1666666667,0,3,0,0
01/13/2020 04:30,4,0.7,0,4,0,0,1.2,0,1,0,2,1,0,1.3333333333,0,3.1666666667,1.5,4,0,0
01/13/2020 05:00,4,0.7,2,2,0,0,1.0,0,0,3,1,0,0,0,3.6666666667,1.5,0,4,0,0
01/13/2020 05:30,2,0.3,0,2,0,0,0.6,0,1,1,0,0,0,1.5,1.5,0,0,2,0,0
01/13/2020 06:00,8,1.3,3,5,0,0,1.8,0,0,6,2,0,0,0,6.3333333333,2.8333333333,0,8,0,0
01/13/2020 06:30,28,4.7,7,21,0,0,5.1,0,3,7,10,8,0,1.6111111111,7.0833333333,7.3888888889,9.4722222222,26,1,1
01/13/2020 07:00,34,5.7,7,27,0,0,5.8,0,14,7,9,4,0,9.1083333333,7.1388888889,6.7777777778,6,33,1,0
01/13/2020 07:30,47,7.8,12,35,0,0,8.6,0,8,12,16,11,0,10.5833333333,12.1944444444,10.4222222222,9.6527777778,44,0,3
01/13/2020 08:00,98,16.3,19,79,0,0,11.2,0,21,21,33,23,0,17.2666666667,13.6916666667,12.1607142857,12.6944444444,68,20,10
01/13/2020 08:30,203,33.8,46,157,0,0,13.3,0,41,44,60,58,0,16.6984126984,17.8555555556,16.3766788767,15.7463293651,122,67,14
01/13/2020 09:00,382,63.7,84,298,0,0,17.6,0,73,85,108,116,0,24.5135683761,27.0482093013,18.5042328042,17.8432810245,197,130,55
01/13/2020 09:30,423,70.5,117,306,0,0,16.6,0,107,129,98,89,0,23.2283950617,24.3932528762,18.0862385665,17.220976246,267,114,42
01/13/2020 10:00,330,55.0,89,241,0,0,16.4,0,88,103,69,70,0,22.1469630151,23.47586727,18.1032902555,18.1877314815,204,88,38
01/13/2020 10:30,168,28.0,27,140,1,0,12.2,0,32,46,48,42,0,15.474537037,16.9786616162,14.4776251526,13.8722222222,119,33,16
01/13/2020 11:00,177,29.5,29,148,0,0,12.5,0,47,37,56,37,0,15.4152958153,16.3257575758,15.7852813853,15.1236111111,136,36,5
01/13/2020 11:30,188,31.3,37,151,0,0,12.5,0,44,46,48,50,0,14.6055555556,18.136489899,14.8282828283,15.1428155178,135,46,7
01/13/2020 12:00,187,31.2,47,140,0,0,14.2,0,48,54,45,40,0,19.7057720058,20.3131868132,15.0998015873,15.8718253968,119,46,22
01/13/2020 12:30,217,36.2,41,176,0,0,12.8,0,62,60,58,37,0,18.3576719577,17.3410894661,13.8895833333,14.648015873,176,34,7
01/13/2020 13:00,279,46.5,69,210,0,0,13.0,0,69,64,90,56,0,16.8301587302,18.9548340548,15.0824521554,14.2094877345,221,48,10
01/13/2020 13:30,263,43.8,78,185,0,0,12.9,0,69,74,64,56,0,16.8773150826,18.138047138,14.4512265512,15.0032308378,200,56,7
01/13/2020 14:00,245,40.8,78,167,0,0,12.6,0,65,65,60,55,0,16.5550875051,17.1155011655,14.178980279,15.3686507937,189,49,7
01/13/2020 14:30,258,43.0,71,187,0,0,13.0,0,50,69,70,69,0,15.9528860029,18.5733465608,15.1611111111,15.5567765568,206,43,9
01/13/2020 15:00,242,40.3,53,189,0,0,12.5,0,56,54,70,62,0,16.4581228956,17.9388583639,13.8159641285,14.177994228,199,38,5
01/13/2020 15:30,269,44.8,69,200,0,0,12.5,0,61,58,77,73,0,15.4258928571,17.1034696785,15.0267259973,15.0298084269,235,26,8
01/13/2020 16:00,283,47.2,76,206,1,0,13.6,0,54,67,86,76,0,18.9148809524,18.9877192982,14.4774801587,15.5689640769,247,28,8
01/13/2020 16:30,299,49.8,75,224,0,0,12.9,0,56,69,90,84,0,18.3286102786,15.9776080401,14.9741910867,15.2029273062,278,18,3
01/13/2020 17:00,342,57.0,85,257,0,0,14.1,0,57,68,108,109,0,19.5023199023,18.2413277512,16.1340312587,16.8105856562,273,41,28
01/13/2020 17:30,433,72.2,109,324,0,0,15.7,0,90,83,134,126,0,23.4590277778,21.4214285714,16.5538029231,17.0479447453,325,79,29
01/13/2020 18:00,525,87.5,111,414,0,0,15.9,0,120,104,142,159,0,21.1749338624,23.1017156863,17.4615799851,17.6183931144,305,179,41
01/13/2020 18:30,550,91.7,165,385,0,0,16.5,0,117,111,124,198,0,23.1681424647,23.6245698746,18.3936853628,17.2658861459,295,176,79
01/13/2020 19:00,431,71.8,103,328,0,0,14.2,0,75,71,127,158,0,19.0412698413,19.5691492485,16.1550493975,16.0477419426,386,15,30
01/13/2020 19:30,262,43.7,71,191,0,0,12.7,0,50,58,77,77,0,16.1326058201,17.9770923521,14.9241085669,14.3823336751,248,4,10
01/13/2020 20:00,211,35.2,51,160,0,0,11.9,0,34,61,60,56,0,13.4347222222,16.9563131313,14.6968253968,14.4284511785,196,2,13
01/13/2020 20:30,127,21.2,29,98,0,0,9.9,0,27,37,33,30,0,11.7472222222,14.7465728716,11.7507936508,11.2158730159,112,2,13
01/13/2020 21:00,125,20.8,28,97,0,0,11.0,0,22,26,49,28,0,9.5555555556,18.4333333333,13.1630952381,13.7630952381,115,4,6
01/13/2020 21:30,99,16.5,19,80,0,0,10.9,0,16,24,36,23,0,16.6305555556,15.0083333333,11.7037037037,11.1055555556,88,3,8
01/13/2020 22:00,72,12.0,18,54,0,0,9.1,0,19,22,17,14,0,15.6944444444,11.6111111111,9.9623015873,8.1444444444,66,2,4
01/13/2020 22:30,46,7.7,12,34,0,0,7.0,0,8,14,12,12,0,7.25,12.1944444444,8.1666666667,7.1944444444,36,2,8
01/13/2020 23:00,39,6.5,14,25,0,0,7.6,0,4,18,10,7,0,9.1666666667,16.1833333333,7.4833333333,5.1666666667,36,0,3
01/13/2020 23:30,50,8.3,18,32,0,0,6.4,0,6,21,18,5,0,6.1666666667,13.2666666667,7.7833333333,4.5555555556,48,1,1
01/14/2020 00:00,15,2.5,6,9,0,0,3.9,0,3,7,2,3,0,2.5,11.9166666667,3,2.0833333333,15,0,0
01/14/2020 00:30,22,3.7,1,21,0,0,3.6,0,2,8,9,3,0,2.3333333333,7.1111111111,5.75,2.5833333333,21,1,0
01/14/2020 01:00,13,2.2,3,10,0,0,4.6,0,3,3,4,3,0,7.8333333333,9.1666666667,3.5833333333,2.1666666667,12,1,0
01/14/2020 01:30,9,1.5,2,7,0,0,1.4,0,0,4,4,1,0,0,3.1111111111,2.8333333333,1.1666666667,8,0,1
01/14/2020 02:00,9,1.5,3,6,0,0,2.7,0,1,4,4,0,0,3.3333333333,4.25,5.8333333333,0,8,1,0
01/14/2020 02:30,3,0.5,0,3,0,0,0.8,0,0,2,0,1,0,0,3.1666666667,0,0.8333333333,3,0,0
01/14/2020 03:00,4,0.7,0,4,0,0,1.2,0,3,0,1,0,0,4.6666666667,0,1.5,0,4,0,0
01/14/2020 03:30,7,1.2,1,6,0,0,1.5,0,1,1,4,1,0,1.1666666667,1.5,3.9166666667,1,7,0,0
01/14/2020 04:00,7,1.2,0,7,0,0,1.2,0,1,3,3,0,0,1.3333333333,2.3333333333,2.5,0,8,0,0
01/14/2020 04:30,2,0.3,0,2,0,0,0.6,0,0,0,2,0,0,0,0,3,0,2,0,0
01/14/2020 05:00,4,0.7,1,3,0,0,1.1,0,1,2,1,0,0,1.1666666667,3,1.5,0,4,0,0
01/14/2020 05:30,6,1.0,4,2,0,0,1.7,0,2,3,0,1,0,2.6666666667,4.5,0,1.1666666667,6,0,0
01/14/2020 06:00,16,2.7,1,15,0,0,3.4,0,2,7,7,0,0,3.3333333333,7.3333333333,6.0833333333,0,16,0,0
01/14/2020 06:30,23,3.8,2,21,0,0,6.2,0,1,4,11,7,0,1.5,11.1111111111,9.4166666667,8.8333333333,23,0,0
01/14/2020 07:00,39,6.5,9,30,0,0,6.4,0,10,6,14,9,0,6.3666666667,8.0416666667,8.7111111111,8.8333333333,34,2,3
01/14/2020 07:30,56,9.3,13,43,0,0,9.7,0,14,15,16,11,0,15.7166666667,13.7916666667,10.125,8.75,55,1,1
01/14/2020 08:00,96,16.0,26,70,0,0,14.1,0,21,25,28,22,0,21.4166666667,18.7134920635,15.5865079365,14.7555555556,42,29,25
01/14/2020 08:30,164,27.3,42,122,0,0,12.0,0,32,46,47,39,0,14.2777777778,16.0415464165,14.8103174603,14.8547619048,107,44,13
01/14/2020 09:00,407,67.8,100,307,0,0,18.0,0,87,112,95,113,0,24.2864868465,27.9859294701,19.2038551798,18.6394324606,222,146,39
01/14/2020 09:30,401,66.8,99,302,0,0,17.0,0,87,116,102,96,0,24.2550628157,25.0506762074,17.8250043913,17.6521272277,233,141,27
01/14/2020 10:00,364,60.7,99,265,0,0,15.2,0,88,112,92,72,0,21.4813829281,21.6940429505,16.5736141782,16.0991740286,230,97,37
01/14/2020 10:30,239,39.8,42,197,0,0,14.4,0,45,59,65,70,0,17.2003968254,22.2093434343,16.3667508418,16.3228021978,148,76,15
01/14/2020 11:00,156,26.0,34,122,0,0,11.7,0,37,40,48,31,0,14.4722222222,15.28501221,14.4647366522,14.346031746,116,32,8
01/14/2020 11:30,169,28.2,40,129,0,0,11.2,0,41,48,49,31,0,13.7900793651,15.845021645,13.8496272246,12.7333333333,135,32,2
01/14/2020 12:00,197,32.8,47,150,0,0,13.1,0,50,56,50,41,0,17.3414141414,19.6082621083,14.037037037,14.3201058201,150,40,8
01/14/2020 12:30,235,39.2,58,177,0,0,12.2,0,70,58,64,43,0,16.2765937766,16.2681096681,14.1386574074,14.0831349206,187,42,6
01/14/2020 13:00,272,45.3,73,199,0,0,13.3,0,76,78,60,58,0,19.2695360195,18.81875,14.2884920635,14.3156240274,235,30,7
01/14/2020 13:30,265,44.2,69,196,0,0,12.6,0,64,77,64,60,0,15.6532763533,17.7871387871,14.1624025341,15.1895230314,200,55,10
01/14/2020 14:00,270,45.0,83,187,0,0,12.8,0,65,74,69,62,0,15.9456349206,18.2720924908,14.5997252747,15.1502525253,222,35,13
01/14/2020 14:30,246,41.0,72,174,0,0,12.7,0,55,69,65,57,0,15.7824675325,17.7341959511,14.9978428978,14.9681637807,188,49,9
01/14/2020 15:00,280,46.7,71,208,1,0,13.0,0,62,77,74,67,0,17.5596662597,18.1125992063,14.9003676471,14.196997447,226,36,18
01/14/2020 15:30,287,47.8,73,214,0,0,13.1,0,47,74,79,87,0,17.2972222222,17.317999593,15.0285732714,15.8719062299,246,34,8
01/14/2020 16:00,300,50.0,86,214,0,0,13.8,0,62,68,85,85,0,18.2916666667,17.7256944444,16.8205706059,16.0243761141,276,21,3
01/14/2020 16:30,307,51.2,85,222,0,0,13.2,0,67,80,82,78,0,17.2159252784,17.7686685698,15.8350451292,15.382010582,278,24,5
01/14/2020 17:00,388,64.7,116,272,0,0,14.4,0,83,70,104,131,0,18.9419046232,20.1092472342,16.0787646199,16.9484558316,343,38,7
01/14/2020 17:30,401,66.8,104,297,0,0,15.2,0,90,101,110,100,0,20.9472629223,21.4745859569,16.5785196163,17.2474424552,327,50,24
01/14/2020 18:00,515,85.8,116,399,0,0,16.1,0,116,98,147,154,0,21.7671754172,23.692071525,17.3514157785,17.5821454678,288,159,68
01/14/2020 18:30,552,92.0,158,394,0,0,15.8,0,116,114,132,190,0,21.5545879081,21.9758109041,17.8854451742,17.5272428682,292,195,65
01/14/2020 19:00,479,79.8,132,347,0,0,14.8,0,82,104,130,163,0,19.6480392157,21.036775302,16.7691572317,16.5454144621,437,23,19
01/14/2020 19:30,274,45.7,70,204,0,0,12.4,0,47,60,86,81,0,15.7985449735,16.4989297739,15.1351969925,14.6197836205,261,2,11
01/14/2020 20:00,262,43.7,84,178,0,0,11.7,0,57,67,72,66,0,14.7359307359,15.894023569,13.6537247475,14.000462963,244,5,13
01/14/2020 20:30,153,25.5,35,118,0,0,10.5,0,28,39,43,43,0,13.3666666667,14.2497354497,12.8495670996,12.1421703297,139,4,10
01/14/2020 21:00,126,21.0,35,91,0,0,10.3,0,31,26,33,36,0,14.0347222222,11.1388888889,13.3849206349,13.1818181818,116,2,8
01/14/2020 21:30,107,17.8,31,76,0,0,11.4,0,19,26,31,31,0,18.9047619048,14.2685185185,12.6275252525,11.4246031746,96,6,5
01/14/2020 22:00,86,14.3,18,68,0,0,9.5,0,13,21,30,22,0,11.5277777778,13.5777777778,11.6812169312,10.4722222222,80,3,3
01/14/2020 22:30,47,7.8,5,42,0,0,7.8,0,6,10,16,15,0,6.4166666667,12.4722222222,9.4305555556,10.5833333333,45,1,1
01/14/2020 23:00,72,12.0,16,56,0,0,8.7,0,10,25,24,13,0,10.1666666667,14.125,9.6777777778,9.7222222222,64,2,6
01/14/2020 23:30,39,6.5,11,28,0,0,5.5,0,8,15,11,5,0,5.4166666667,9.4111111111,6.1944444444,6.5,34,1,4
01/15/2020 00:00,35,5.8,14,21,0,0,7.4,0,6,14,12,3,0,13.5833333333,12.375,6.8611111111,4,32,2,1
01/15/2020 00:30,15,2.5,6,9,0,0,4.6,0,2,9,1,3,0,8.5,8.9444444444,1,4.3333333333,12,1,2
01/15/2020 01:00,13,2.2,1,12,0,0,3.0,0,1,4,7,1,0,1.1666666667,4.5833333333,7.6666666667,1.5,12,0,1
01/15/2020 01:30,6,1.0,2,4,0,0,1.6,0,1,1,2,2,0,1.3333333333,1.1666666667,2.6666666667,2.8333333333,6,0,0
01/15/2020 02:00,7,1.2,1,6,0,0,2.0,0,2,1,3,1,0,2.5,1.3333333333,4.3333333333,2,7,0,0
01/15/2020 02:30,3,0.5,0,3,0,0,0.8,0,1,1,1,0,0,1.3333333333,1.5,1.3333333333,0,3,0,0
01/15/2020 03:00,5,0.8,1,4,0,0,1.0,0,1,1,3,0,0,1.1666666667,1.5,2.5,0,5,0,0
01/15/2020 03:30,7,1.2,1,6,0,0,3.4,0,1,2,3,1,0,1,11.3333333333,3.8333333333,1,7,0,0
01/15/2020 04:00,7,1.2,1,6,0,0,2.6,0,1,2,4,0,0,1.5,6.3333333333,5.1666666667,0,7,0,0
01/15/2020 04:30,2,0.3,0,2,0,0,0.5,0,0,1,1,0,0,0,1,1.5,0,2,0,0
01/15/2020 05:00,4,0.7,1,3,0,0,1.1,0,0,3,1,0,0,0,3.8333333333,1.6666666667,0,4,0,0
01/15/2020 05:30,8,1.3,4,4,0,0,2.7,0,2,4,2,0,0,6.1666666667,5,2.5,0,8,0,0
01/15/2020 06:00,14,2.3,3,11,0,0,4.3,0,0,6,6,2,0,0,14.1666666667,5.5833333333,1.6666666667,13,0,1
01/15/2020 06:30,18,3.0,2,16,0,0,3.6,0,2,3,9,4,0,3,3.6666666667,7.4166666667,3.75,14,1,3
01/15/2020 07:00,41,6.8,8,33,0,0,7.3,0,7,11,14,9,0,7.8333333333,11.8333333333,9.4722222222,7.3611111111,36,1,4
01/15/2020 07:30,54,9.0,13,40,1,0,8.9,0,13,14,20,7,0,12.6111111111,12.7777777778,9.7888888889,9.1388888889,50,2,2
01/15/2020 08:00,80,13.3,12,68,0,0,10.0,0,12,18,30,20,0,11.4722222222,14.375,12.8194444444,11.5222222222,46,21,13
01/15/2020 08:30,200,33.3,43,157,0,0,13.1,0,45,51,58,46,0,17.8021978022,16.7968253968,15.2625661376,15.5584175084,124,48,28
01/15/2020 09:00,430,71.7,86,344,0,0,16.7,0,86,89,123,132,0,22.7650793651,24.1580659537,18.1374720333,18.5744441882,217,170,43
01/15/2020 09:30,438,73.0,131,307,0,0,17.4,0,106,142,92,98,0,25.4237179487,27.0809948606,17.7419432419,16.9986742424,255,141,42
01/15/2020 10:00,331,55.2,93,238,0,0,15.7,0,84,101,79,67,0,22.4102453102,21.4246886155,16.8967571644,17.5732781108,201,101,29
01/15/2020 10:30,170,28.3,26,144,0,0,13.8,0,37,45,46,42,0,17.7805555556,19.7953703704,15.2518518519,16.0737012987,114,47,9
01/15/2020 11:00,182,30.3,38,144,0,0,13.5,0,46,44,55,37,0,18.7918803419,19.0076058201,13.8532738095,15.6679292929,130,41,11
01/15/2020 11:30,187,31.2,40,147,0,0,13.6,0,38,53,58,38,0,19.4265873016,18.8056277056,15.536489899,14.2486111111,140,38,9
01/15/2020 12:00,214,35.7,49,165,0,0,12.6,0,52,53,55,54,0,16.2731481481,17.5367424242,14.33254477,15.1064213564,169,40,5
01/15/2020 12:30,216,36.0,42,174,0,0,12.0,0,56,66,50,44,0,15.376984127,16.0057997558,14.1230413105,14.3476010101,172,39,6
01/15/2020 13:00,294,49.0,91,202,1,0,13.8,0,89,78,62,65,0,18.591765873,21.029004329,14.3400920974,14.8246762497,234,50,10
01/15/2020 13:30,277,46.2,74,203,0,0,13.1,0,73,68,65,71,0,17.7709401709,18.3388888889,14.5948653199,14.9573815074,217,49,11
01/15/2020 14:00,294,49.0,76,218,0,0,12.9,0,76,72,77,69,0,16.8014092389,18.2618625655,14.7684343434,14.528038628,234,51,9
01/15/2020 14:30,260,43.3,67,193,0,0,12.8,0,57,72,69,62,0,16.5218073593,18.0642255892,14.725,14.6410830999,191,59,10
01/15/2020 15:00,270,45.0,78,192,0,0,12.5,0,60,74,68,68,0,15.6601851852,17.2113720702,15.0521978022,14.3350018038,222,36,12
01/15/2020 15:30,277,46.2,71,206,0,0,12.3,0,44,77,80,76,0,14.2331196581,17.2659313725,15.1924603175,14.9126322751,241,30,6
01/15/2020 16:00,300,50.0,76,224,0,0,13.3,0,64,67,92,77,0,17.9133089133,17.8064306064,15.5042710944,15.1253637566,274,23,3
01/15/2020 16:30,295,49.2,81,214,0,0,13.6,0,49,84,76,86,0,18.7980769231,18.5457459207,15.5422115896,15.3569278309,273,19,3
01/15/2020 17:00,373,62.2,119,254,0,0,14.5,0,74,80,104,115,0,19.2143543956,19.4092857143,17.0153340081,16.7665581966,331,29,13
01/15/2020 17:30,134,67.0,30,104,0,0,14.7,0,23,21,44,46,0,20.2916666667,19.2777777778,16.9107142857,17.2066276803,81,36,17

