,Ttl Volume,Avg Volume,Ttl Through,Ttl Left Turn,Ttl Right Turn,Ttl Wrong Way,Overall Avg Speed," 04 Eb Through #1"," 04 Eb Through #3"," 07 Eb Left Turn #1"," 07 Eb Left Turn #2"," Zone 2"," Zone 3"," Zone 4"," Zone 5"," 04 Eb Through #1"," 04 Eb Through #3"," 07 Eb Left Turn #1"," 07 Eb Left Turn #2"," Zone 2"," Zone 3"," Zone 4"," Zone 5",Class 1: 0-22ft,Class 2: 22-36ft,Class 3: 36-Up
03/22/2020 14:30,130,21.7,33,97,0,0,6.9,40,25,26,39,0,0,0,0,16.4134920635,13.0218253968,11.6388888889,14.3898148148,0,0,0,0,104,21,5
03/22/2020 15:00,112,18.7,9,102,1,0,7.3,28,10,36,38,0,0,0,0,16.8861111111,13.3333333333,13.7398148148,14.5330687831,0,0,0,0,76,32,4
03/22/2020 15:30,153,25.5,29,124,0,0,7.1,43,28,37,45,0,0,0,0,16.1783730159,12.2724867725,13.7199074074,14.7759259259,0,0,0,0,121,30,2
03/22/2020 16:00,174,29.0,46,128,0,0,8.2,46,39,38,51,0,0,0,0,18.3356481481,20.0365740741,13.8083333333,13.6259920635,0,0,0,0,119,54,1
03/22/2020 16:30,130,21.7,33,97,0,0,7.8,40,29,22,39,0,0,0,0,20.537037037,15.6103174603,13.4944444444,12.7063492063,0,0,0,0,95,32,3
03/22/2020 17:00,106,17.7,29,77,0,0,7.0,27,21,24,34,0,0,0,0,16.925,13.3527777778,12.5277777778,13.5555555556,0,0,0,0,91,15,0
03/22/2020 17:30,132,22.0,27,105,0,0,7.3,32,18,37,45,0,0,0,0,13.8337301587,16.4305555556,14.3146464646,13.6664742665,0,0,0,0,106,24,2
03/22/2020 18:00,119,19.8,23,96,0,0,6.6,32,26,28,33,0,0,0,0,14.9755952381,12.4908730159,12.8819444444,12.3511904762,0,0,0,0,96,20,3
03/22/2020 18:30,111,18.5,26,85,0,0,7.0,36,19,26,30,0,0,0,0,14.8509259259,13.4444444444,13.7738095238,13.7523809524,0,0,0,0,89,19,3
03/22/2020 19:00,98,16.3,31,67,0,0,6.7,26,19,18,35,0,0,0,0,15.1277777778,14.5694444444,12.5222222222,11.0592592593,0,0,0,0,60,28,10
03/22/2020 19:30,59,9.8,21,38,0,0,5.9,26,9,13,11,0,0,0,0,14.7555555556,14.9166666667,9.4722222222,8.3472222222,0,0,0,0,41,14,4
03/22/2020 20:00,63,10.5,16,46,1,0,6.0,19,7,18,19,0,0,0,0,15.6944444444,12.6666666667,12.5416666667,7.0027777778,0,0,0,0,44,11,8
03/22/2020 20:30,57,9.5,18,38,1,0,5.5,24,4,14,15,0,0,0,0,14.751984127,11,8.2916666667,9.7555555556,0,0,0,0,34,8,15
03/22/2020 21:00,40,6.7,18,22,0,0,4.1,16,8,6,10,0,0,0,0,15.1,6.8611111111,3.5555555556,7.2916666667,0,0,0,0,22,9,9
03/22/2020 21:30,39,6.5,12,27,0,0,5.3,10,6,6,17,0,0,0,0,13.7916666667,13.75,7,7.7083333333,0,0,0,0,26,6,7
03/22/2020 22:00,38,6.3,12,26,0,0,4.8,12,5,3,18,0,0,0,0,13.1111111111,14.0833333333,2.5833333333,8.2222222222,0,0,0,0,22,11,5
03/22/2020 22:30,18,3.0,9,9,0,0,2.3,7,1,1,9,0,0,0,0,11.9166666667,1.6666666667,1,3.65,0,0,0,0,15,2,1
03/22/2020 23:00,23,3.8,10,13,0,0,3.3,8,4,6,5,0,0,0,0,7.1388888889,6.75,8.4166666667,4,0,0,0,0,16,5,2
03/22/2020 23:30,23,3.8,10,13,0,0,3.1,8,2,1,12,0,0,0,0,14.0833333333,2.6666666667,2.5,5.5555555556,0,0,0,0,17,4,2
03/23/2020 00:00,20,3.3,5,15,0,0,2.1,1,8,4,7,0,0,0,0,1.1666666667,7.6388888889,3,5.0555555556,0,0,0,0,13,4,3
03/23/2020 00:30,12,2.0,6,6,0,0,1.7,2,3,1,6,0,0,0,0,5.5,1.8333333333,1.1666666667,5,0,0,0,0,10,2,0
03/23/2020 01:00,7,1.2,2,5,0,0,1.2,2,0,2,3,0,0,0,0,3.5,0,2,4.1666666667,0,0,0,0,5,2,0
03/23/2020 01:30,7,1.2,1,6,0,0,1.1,1,1,0,5,0,0,0,0,1.1666666667,1.3333333333,0,6,0,0,0,0,4,3,0
03/23/2020 02:00,1,0.2,1,0,0,0,0.1,1,0,0,0,0,0,0,0,1.1666666667,0,0,0,0,0,0,0,1,0,0
03/23/2020 02:30,2,0.3,0,2,0,0,0.3,0,0,1,1,0,0,0,0,0,0,1,1.1666666667,0,0,0,0,2,0,0
03/23/2020 03:00,3,0.5,0,3,0,0,0.5,0,0,1,2,0,0,0,0,0,0,1.1666666667,2.5,0,0,0,0,3,0,0
03/23/2020 03:30,4,0.7,3,1,0,0,0.4,3,1,0,0,0,0,0,0,1.3888888889,1.5,0,0,0,0,0,0,3,1,0
03/23/2020 04:00,3,0.5,1,0,2,0,0.3,0,3,0,0,0,0,0,0,0,2.0833333333,0,0,0,0,0,0,3,0,0
03/23/2020 04:30,1,0.2,0,1,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,1.8333333333,0,0,0,0,1,0,0
03/23/2020 05:00,4,0.7,2,2,0,0,1.3,1,1,0,2,0,0,0,0,1.3333333333,6,0,2.6666666667,0,0,0,0,4,0,0
03/23/2020 05:30,4,0.7,1,3,0,0,0.3,1,0,1,2,0,0,0,0,1,0,1,0.75,0,0,0,0,3,0,1
03/23/2020 06:00,11,1.8,2,9,0,0,1.4,3,0,2,6,0,0,0,0,6.5,0,2,2.8333333333,0,0,0,0,7,3,1
03/23/2020 06:30,7,1.2,2,5,0,0,0.9,2,0,2,3,0,0,0,0,2.6666666667,0,2,2.1666666667,0,0,0,0,5,1,1
03/23/2020 07:00,13,2.2,5,8,0,0,1.7,6,1,2,4,0,0,0,0,5.9166666667,1,2.3333333333,4.5833333333,0,0,0,0,10,1,2
03/23/2020 07:30,40,6.7,13,26,1,0,4.7,3,8,12,17,0,0,0,0,8,8.2777777778,10.8611111111,10.5416666667,0,0,0,0,23,7,10
03/23/2020 08:00,58,9.7,11,47,0,0,5.7,14,11,16,17,0,0,0,0,11.9777777778,10.9305555556,11.8166666667,10.6666666667,0,0,0,0,23,20,15
03/23/2020 08:30,81,13.5,18,63,0,0,6.7,17,25,22,17,0,0,0,0,16.1388888889,15.6567460317,11.375,10.6527777778,0,0,0,0,46,25,10
03/23/2020 09:00,114,19.0,32,82,0,0,7.4,36,30,22,26,0,0,0,0,17.6857142857,15.2579365079,13.1611111111,13.1222222222,0,0,0,0,75,37,2
03/23/2020 09:30,117,19.5,28,89,0,0,7.7,34,21,29,33,0,0,0,0,16.1341269841,15.4166666667,15.1027777778,14.7333333333,0,0,0,0,61,43,13
03/23/2020 10:00,117,19.5,19,98,0,0,8.2,28,22,30,37,0,0,0,0,16.0953703704,20.6083333333,14.8083333333,13.7054834055,0,0,0,0,62,41,14
03/23/2020 10:30,95,15.8,12,83,0,0,6.6,21,13,29,32,0,0,0,0,17.1,9.7222222222,13.0708333333,13.0126984127,0,0,0,0,54,29,12
03/23/2020 11:00,117,19.5,23,94,0,0,8.0,29,24,29,35,0,0,0,0,17.2523809524,18.3916666667,13.7238095238,14.75,0,0,0,0,74,27,16
03/23/2020 11:30,116,19.3,21,95,0,0,8.3,31,19,34,32,0,0,0,0,20.7619047619,18.4791666667,13.8829365079,13.3507936508,0,0,0,0,59,46,11
03/23/2020 12:00,164,27.3,33,131,0,0,8.4,47,25,40,52,0,0,0,0,20.6475529101,16.9472222222,14.3704365079,15.546957672,0,0,0,0,120,35,9
03/23/2020 12:30,158,26.3,19,139,0,0,8.4,42,22,48,46,0,0,0,0,20.619047619,19.5916666667,13.6339105339,13.5893518519,0,0,0,0,114,42,2
03/23/2020 13:00,156,26.0,30,125,1,0,7.2,49,24,42,41,0,0,0,0,19.7299603175,12.4761904762,12.4788961039,13.1430976431,0,0,0,0,117,32,7
03/23/2020 13:30,152,25.3,39,113,0,0,7.0,48,31,36,37,0,0,0,0,14.2546296296,12.3958333333,15.8654882155,13.8202380952,0,0,0,0,119,30,3
03/23/2020 14:00,160,26.7,27,133,0,0,7.5,48,16,47,49,0,0,0,0,19.0293752544,14.625,13.0099206349,13.6426767677,0,0,0,0,116,37,7
03/23/2020 14:30,162,27.0,32,130,0,0,7.9,53,28,40,41,0,0,0,0,18.2759259259,17.0404761905,13.2328703704,14.3694444444,0,0,0,0,102,53,7
03/23/2020 15:00,161,26.8,26,135,0,0,7.2,40,24,43,54,0,0,0,0,17.5238095238,12.6587301587,13.475,14.0043956044,0,0,0,0,131,28,2
03/23/2020 15:30,163,27.2,37,126,0,0,7.5,53,35,33,42,0,0,0,0,16.3928451178,15.9950396825,14.0472222222,13.3041666667,0,0,0,0,137,25,1
03/23/2020 16:00,159,26.5,38,121,0,0,8.5,41,30,43,45,0,0,0,0,18.2835858586,21.2722222222,14.0444444444,14.3759259259,0,0,0,0,105,51,4
03/23/2020 16:30,149,24.8,28,121,0,0,7.9,38,29,44,38,0,0,0,0,18.541468254,17.8046296296,13.5716575092,13.4555555556,0,0,0,0,89,50,10
03/23/2020 17:00,158,26.3,27,131,0,0,8.1,30,24,47,57,0,0,0,0,16.2666666667,18.8301587302,15.6833333333,14.3212121212,0,0,0,0,101,44,13
03/23/2020 17:30,171,28.5,38,130,3,0,8.2,44,26,47,54,0,0,0,0,19.2814814815,17.6277777778,13.5541666667,15.3347222222,0,0,0,0,107,51,13
03/23/2020 18:00,211,35.2,41,170,0,0,8.2,60,32,61,58,0,0,0,0,19.0398148148,16.7473544974,14.2034722222,15.3168831169,0,0,0,0,150,58,3
03/23/2020 18:30,195,32.5,39,156,0,0,7.8,49,33,48,65,0,0,0,0,17.5231962482,15.3547619048,14.4888227513,14.6825198766,0,0,0,0,141,51,3
03/23/2020 19:00,102,25.5,28,74,0,0,7.2,26,31,24,21,0,0,0,0,14.1444444444,15.4242424242,13.7007936508,14.0625,0,0,0,0,91,11,0

